Plot Title: 10597831,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 10597831, SEN S/N: 10597831)"
820,6/13/2022 23:00,14.9
821,6/14/2022 0:00,14.421
822,6/14/2022 1:00,14.9
823,6/14/2022 2:00,14.709
824,6/14/2022 3:00,14.325
825,6/14/2022 4:00,13.846
826,6/14/2022 5:00,13.558
827,6/14/2022 6:00,13.558
828,6/14/2022 7:00,16.237
829,6/14/2022 8:00,20.234
830,6/14/2022 9:00,23.196
831,6/14/2022 10:00,23.196
832,6/14/2022 11:00,21.473
833,6/14/2022 12:00,25.222
834,6/14/2022 13:00,26.195
835,6/14/2022 14:00,31.166
836,6/14/2022 15:00,32.086
837,6/14/2022 16:00,32.394
838,6/14/2022 17:00,30.558
839,6/14/2022 18:00,26.781
840,6/14/2022 19:00,21.473
841,6/14/2022 20:00,18.996
842,6/14/2022 21:00,17.57
843,6/14/2022 22:00,16.332
844,6/14/2022 23:00,15.951
845,6/15/2022 0:00,15.378
846,6/15/2022 1:00,15.187
847,6/15/2022 2:00,14.709
848,6/15/2022 3:00,13.942
849,6/15/2022 4:00,13.269
850,6/15/2022 5:00,12.787
851,6/15/2022 6:00,12.594
852,6/15/2022 7:00,15.091
853,6/15/2022 8:00,19.662
854,6/15/2022 9:00,21.473
855,6/15/2022 10:00,22.717
856,6/15/2022 11:00,22.717
857,6/15/2022 12:00,26.097
858,6/15/2022 13:00,26.879
859,6/15/2022 14:00,32.188
860,6/15/2022 15:00,33.222
861,6/15/2022 16:00,33.535
862,6/15/2022 17:00,31.676
863,6/15/2022 18:00,28.754
864,6/15/2022 19:00,23.196
865,6/15/2022 20:00,19.948
866,6/15/2022 21:00,17.665
867,6/15/2022 22:00,16.523
868,6/15/2022 23:00,15.187
869,6/16/2022 0:00,15.091
870,6/16/2022 1:00,14.709
871,6/16/2022 2:00,14.23
872,6/16/2022 3:00,13.654
873,6/16/2022 4:00,13.076
874,6/16/2022 5:00,12.497
875,6/16/2022 6:00,12.497
876,6/16/2022 7:00,16.237
877,6/16/2022 8:00,21.569
878,6/16/2022 9:00,24.062
879,6/16/2022 10:00,25.416
880,6/16/2022 11:00,22.429
881,6/16/2022 12:00,26.39
882,6/16/2022 13:00,27.764
883,6/16/2022 14:00,32.188
884,6/16/2022 15:00,33.118
885,6/16/2022 16:00,32.704
886,6/16/2022 17:00,29.953
887,6/16/2022 18:00,27.075
888,6/16/2022 19:00,22.046
889,6/16/2022 20:00,19.377
890,6/16/2022 21:00,17.475
891,6/16/2022 22:00,16.808
892,6/16/2022 23:00,15.378
893,6/17/2022 0:00,14.613
894,6/17/2022 1:00,14.709
895,6/17/2022 2:00,14.709
896,6/17/2022 3:00,14.709
897,6/17/2022 4:00,14.325
898,6/17/2022 5:00,14.421
899,6/17/2022 6:00,14.709
900,6/17/2022 7:00,16.808
901,6/17/2022 8:00,18.14
902,6/17/2022 9:00,22.238
903,6/17/2022 10:00,22.812
904,6/17/2022 11:00,21.951
905,6/17/2022 12:00,25.319
906,6/17/2022 13:00,26.39
907,6/17/2022 14:00,29.452
908,6/17/2022 15:00,30.154
909,6/17/2022 16:00,31.166
910,6/17/2022 17:00,26.195
911,6/17/2022 18:00,22.429
912,6/17/2022 19:00,18.426
913,6/17/2022 20:00,15.855
914,6/17/2022 21:00,16.046
915,6/17/2022 22:00,15.855
916,6/17/2022 23:00,14.996
917,6/18/2022 0:00,14.613
918,6/18/2022 1:00,14.421
919,6/18/2022 2:00,14.709
920,6/18/2022 3:00,14.709
921,6/18/2022 4:00,14.709
922,6/18/2022 5:00,14.613
923,6/18/2022 6:00,14.709
924,6/18/2022 7:00,16.999
925,6/18/2022 8:00,20.519
926,6/18/2022 9:00,24.448
927,6/18/2022 10:00,22.525
928,6/18/2022 11:00,20.71
929,6/18/2022 12:00,20.519
930,6/18/2022 13:00,21.091
931,6/18/2022 14:00,22.142
932,6/18/2022 15:00,20.615
933,6/18/2022 16:00,21.187
934,6/18/2022 17:00,20.71
935,6/18/2022 18:00,20.424
936,6/18/2022 19:00,18.901
937,6/18/2022 20:00,17.76
938,6/18/2022 21:00,17.189
939,6/18/2022 22:00,16.618
940,6/18/2022 23:00,15.951
941,6/19/2022 0:00,15.664
942,6/19/2022 1:00,15.473
943,6/19/2022 2:00,15.091
944,6/19/2022 3:00,14.804
945,6/19/2022 4:00,14.517
946,6/19/2022 5:00,14.421
947,6/19/2022 6:00,14.325
948,6/19/2022 7:00,14.804
949,6/19/2022 8:00,18.711
950,6/19/2022 9:00,22.429
951,6/19/2022 10:00,21.855
952,6/19/2022 11:00,18.521
953,6/19/2022 12:00,19.948
954,6/19/2022 13:00,20.519
955,6/19/2022 14:00,24.255
956,6/19/2022 15:00,24.448
957,6/19/2022 16:00,24.835
958,6/19/2022 17:00,23.388
959,6/19/2022 18:00,21.664
960,6/19/2022 19:00,16.903
961,6/19/2022 20:00,14.804
962,6/19/2022 21:00,14.421
963,6/19/2022 22:00,13.942
964,6/19/2022 23:00,13.269
965,6/20/2022 0:00,12.304
966,6/20/2022 1:00,11.722
967,6/20/2022 2:00,11.236
968,6/20/2022 3:00,10.846
969,6/20/2022 4:00,10.553
970,6/20/2022 5:00,10.357
971,6/20/2022 6:00,10.357
972,6/20/2022 7:00,12.883
973,6/20/2022 8:00,17.094
974,6/20/2022 9:00,20.901
975,6/20/2022 10:00,21.187
976,6/20/2022 11:00,17.95
977,6/20/2022 12:00,19.567
978,6/20/2022 13:00,20.234
979,6/20/2022 14:00,24.545
980,6/20/2022 15:00,25.513
981,6/20/2022 16:00,26.39
982,6/20/2022 17:00,24.062
983,6/20/2022 18:00,22.525
984,6/20/2022 19:00,18.045
985,6/20/2022 20:00,16.427
986,6/20/2022 21:00,15.951
987,6/20/2022 22:00,15.282
988,6/20/2022 23:00,14.517
989,6/21/2022 0:00,13.654
990,6/21/2022 1:00,12.787
991,6/21/2022 2:00,12.013
992,6/21/2022 3:00,11.528
993,6/21/2022 4:00,11.139
994,6/21/2022 5:00,10.846
995,6/21/2022 6:00,10.846
996,6/21/2022 7:00,13.461
997,6/21/2022 8:00,17.379
998,6/21/2022 9:00,22.142
999,6/21/2022 10:00,22.812
1000,6/21/2022 11:00,18.996
1001,6/21/2022 12:00,20.615
1002,6/21/2022 13:00,21.282
1003,6/21/2022 14:00,25.902
1004,6/21/2022 15:00,25.416
1005,6/21/2022 16:00,26.977
1006,6/21/2022 17:00,22.238
1007,6/21/2022 18:00,19.472
1008,6/21/2022 19:00,17.189
1009,6/21/2022 20:00,15.951
1010,6/21/2022 21:00,15.569
1011,6/21/2022 22:00,15.091
1012,6/21/2022 23:00,14.325
1013,6/22/2022 0:00,14.038
1014,6/22/2022 1:00,13.846
1015,6/22/2022 2:00,13.846
1016,6/22/2022 3:00,14.038
1017,6/22/2022 4:00,14.23
1018,6/22/2022 5:00,14.325
1019,6/22/2022 6:00,14.517
1020,6/22/2022 7:00,15.569
1021,6/22/2022 8:00,18.806
1022,6/22/2022 9:00,20.996
1023,6/22/2022 10:00,22.142
1024,6/22/2022 11:00,20.71
1025,6/22/2022 12:00,20.424
1026,6/22/2022 13:00,20.329
1027,6/22/2022 14:00,19.853
1028,6/22/2022 15:00,19.662
1029,6/22/2022 16:00,19.282
1030,6/22/2022 17:00,18.521
1031,6/22/2022 18:00,20.805
1032,6/22/2022 19:00,18.806
1033,6/22/2022 20:00,17.76
1034,6/22/2022 21:00,17.189
1035,6/22/2022 22:00,16.618
1036,6/22/2022 23:00,15.76
1037,6/23/2022 0:00,15.091
1038,6/23/2022 1:00,14.421
1039,6/23/2022 2:00,13.75
1040,6/23/2022 3:00,13.076
1041,6/23/2022 4:00,12.594
1042,6/23/2022 5:00,12.11
1043,6/23/2022 6:00,12.207
1044,6/23/2022 7:00,14.9
1045,6/23/2022 8:00,19.472
1046,6/23/2022 9:00,23.388
1047,6/23/2022 10:00,22.717
1048,6/23/2022 11:00,20.901
1049,6/23/2022 12:00,22.812
1050,6/23/2022 13:00,19.187
1051,6/23/2022 14:00,18.616
1052,6/23/2022 15:00,16.808
1053,6/23/2022 16:00,18.901
1054,6/23/2022 17:00,18.521
1055,6/23/2022 18:00,21.569
1056,6/23/2022 19:00,19.377
1057,6/23/2022 20:00,18.521
1058,6/23/2022 21:00,17.95
1059,6/23/2022 22:00,17.284
1060,6/23/2022 23:00,16.618
1061,6/24/2022 0:00,15.951
1062,6/24/2022 1:00,15.664
1063,6/24/2022 2:00,15.473
1064,6/24/2022 3:00,15.091
1065,6/24/2022 4:00,14.804
1066,6/24/2022 5:00,14.517
1067,6/24/2022 6:00,14.517
1068,6/24/2022 7:00,15.091
1069,6/24/2022 8:00,17.189
1070,6/24/2022 9:00,19.853
1071,6/24/2022 10:00,21.282
1072,6/24/2022 11:00,20.805
1073,6/24/2022 12:00,21.951
1074,6/24/2022 13:00,23.004
1075,6/24/2022 14:00,23.773
1076,6/24/2022 15:00,22.333
1077,6/24/2022 16:00,21.187
1078,6/24/2022 17:00,18.901
1079,6/24/2022 18:00,18.711
1080,6/24/2022 19:00,18.14
1081,6/24/2022 20:00,17.475
1082,6/24/2022 21:00,16.903
1083,6/24/2022 22:00,16.713
1084,6/24/2022 23:00,16.427
1085,6/25/2022 0:00,16.141
1086,6/25/2022 1:00,15.664
1087,6/25/2022 2:00,15.473
1088,6/25/2022 3:00,15.187
1089,6/25/2022 4:00,14.996
1090,6/25/2022 5:00,14.709
1091,6/25/2022 6:00,14.804
1092,6/25/2022 7:00,17.094
1093,6/25/2022 8:00,20.519
1094,6/25/2022 9:00,24.158
1095,6/25/2022 10:00,24.255
1096,6/25/2022 11:00,22.046
1097,6/25/2022 12:00,20.996
1098,6/25/2022 13:00,19.377
1099,6/25/2022 14:00,19.472
1100,6/25/2022 15:00,19.472
1101,6/25/2022 16:00,24.448
1102,6/25/2022 17:00,23.004
1103,6/25/2022 18:00,20.615
1104,6/25/2022 19:00,19.282
1105,6/25/2022 20:00,18.616
1106,6/25/2022 21:00,17.95
1107,6/25/2022 22:00,17.284
1108,6/25/2022 23:00,16.808
1109,6/26/2022 0:00,16.141
1110,6/26/2022 1:00,15.378
1111,6/26/2022 2:00,14.709
1112,6/26/2022 3:00,14.421
1113,6/26/2022 4:00,14.421
1114,6/26/2022 5:00,14.134
1115,6/26/2022 6:00,14.325
1116,6/26/2022 7:00,15.76
1117,6/26/2022 8:00,18.14
1118,6/26/2022 9:00,21.187
1119,6/26/2022 10:00,21.855
1120,6/26/2022 11:00,20.615
1121,6/26/2022 12:00,20.424
1122,6/26/2022 13:00,19.092
1123,6/26/2022 14:00,18.521
1124,6/26/2022 15:00,23.966
1125,6/26/2022 16:00,25.805
1126,6/26/2022 17:00,22.812
1127,6/26/2022 18:00,21.569
1128,6/26/2022 19:00,19.853
1129,6/26/2022 20:00,18.806
1130,6/26/2022 21:00,17.95
1131,6/26/2022 22:00,17.189
1132,6/26/2022 23:00,16.618
1133,6/27/2022 0:00,16.046
1134,6/27/2022 1:00,15.282
1135,6/27/2022 2:00,14.804
1136,6/27/2022 3:00,14.421
1137,6/27/2022 4:00,14.134
1138,6/27/2022 5:00,13.942
1139,6/27/2022 6:00,14.038
1140,6/27/2022 7:00,16.427
1141,6/27/2022 8:00,20.329
1142,6/27/2022 9:00,23.966
1143,6/27/2022 10:00,23.869
1144,6/27/2022 11:00,21.187
1145,6/27/2022 12:00,22.717
1146,6/27/2022 13:00,23.196
1147,6/27/2022 14:00,27.272
1148,6/27/2022 15:00,27.764
1149,6/27/2022 16:00,28.159
1150,6/27/2022 17:00,26
1151,6/27/2022 18:00,22.812
1152,6/27/2022 19:00,20.519
1153,6/27/2022 20:00,19.187
1154,6/27/2022 21:00,18.711
1155,6/27/2022 22:00,18.14
1156,6/27/2022 23:00,17.379
1157,6/28/2022 0:00,16.999
1158,6/28/2022 1:00,16.618
1159,6/28/2022 2:00,16.141
1160,6/28/2022 3:00,15.664
1161,6/28/2022 4:00,15.091
1162,6/28/2022 5:00,14.709
1163,6/28/2022 6:00,14.804
1164,6/28/2022 7:00,17.189
1165,6/28/2022 8:00,21.187
1166,6/28/2022 9:00,25.319
1167,6/28/2022 10:00,25.028
1168,6/28/2022 11:00,21.378
1169,6/28/2022 12:00,22.525
1170,6/28/2022 13:00,23.388
1171,6/28/2022 14:00,26.977
1172,6/28/2022 15:00,27.764
1173,6/28/2022 16:00,28.655
1174,6/28/2022 17:00,26.488
1175,6/28/2022 18:00,23.292
1176,6/28/2022 19:00,20.234
1177,6/28/2022 20:00,18.616
1178,6/28/2022 21:00,18.14
1179,6/28/2022 22:00,17.855
1180,6/28/2022 23:00,17.094
1181,6/29/2022 0:00,16.903
1182,6/29/2022 1:00,16.618
1183,6/29/2022 2:00,16.523
1184,6/29/2022 3:00,16.427
1185,6/29/2022 4:00,16.141
1186,6/29/2022 5:00,15.855
1187,6/29/2022 6:00,15.855
1188,6/29/2022 7:00,17.76
1189,6/29/2022 8:00,21.664
1190,6/29/2022 9:00,25.416
1191,6/29/2022 10:00,24.835
1192,6/29/2022 11:00,22.812
1193,6/29/2022 12:00,23.196
1194,6/29/2022 13:00,23.869
1195,6/29/2022 14:00,22.621
1196,6/29/2022 15:00,21.569
1197,6/29/2022 16:00,20.805
1198,6/29/2022 17:00,19.377
1199,6/29/2022 18:00,19.092
1200,6/29/2022 19:00,18.901
1201,6/29/2022 20:00,18.711
1202,6/29/2022 21:00,18.426
1203,6/29/2022 22:00,18.045
1204,6/29/2022 23:00,17.284
1205,6/30/2022 0:00,17.094
1206,6/30/2022 1:00,16.618
1207,6/30/2022 2:00,16.618
1208,6/30/2022 3:00,16.618
1209,6/30/2022 4:00,16.523
1210,6/30/2022 5:00,16.427
1211,6/30/2022 6:00,16.427
1212,6/30/2022 7:00,16.999
1213,6/30/2022 8:00,17.95
1214,6/30/2022 9:00,19.377
1215,6/30/2022 10:00,20.901
1216,6/30/2022 11:00,21.091
1217,6/30/2022 12:00,21.282
1218,6/30/2022 13:00,22.429
1219,6/30/2022 14:00,25.416
1220,6/30/2022 15:00,23.196
1221,6/30/2022 16:00,24.545
1222,6/30/2022 17:00,24.931
1223,6/30/2022 18:00,23.1
1224,6/30/2022 19:00,20.996
1225,6/30/2022 20:00,19.472
1226,6/30/2022 21:00,18.996
1227,6/30/2022 22:00,18.331
1228,6/30/2022 23:00,17.475
1229,7/1/2022 0:00,16.903
1230,7/1/2022 1:00,16.713
1231,7/1/2022 2:00,16.427
1232,7/1/2022 3:00,16.046
1233,7/1/2022 4:00,15.569
1234,7/1/2022 5:00,15.091
1235,7/1/2022 6:00,14.9
1236,7/1/2022 7:00,17.189
1237,7/1/2022 8:00,21.664
1238,7/1/2022 9:00,25.708
1239,7/1/2022 10:00,24.835
1240,7/1/2022 11:00,21.855
1241,7/1/2022 12:00,23.1
1242,7/1/2022 13:00,23.966
1243,7/1/2022 14:00,22.717
1244,7/1/2022 15:00,23.004
1245,7/1/2022 16:00,23.196
1246,7/1/2022 17:00,21.664
1247,7/1/2022 18:00,20.901
1248,7/1/2022 19:00,20.71
1249,7/1/2022 20:00,19.567
1250,7/1/2022 21:00,18.901
1251,7/1/2022 22:00,18.14
1252,7/1/2022 23:00,17.475
1253,7/2/2022 0:00,16.903
1254,7/2/2022 1:00,16.332
1255,7/2/2022 2:00,15.76
1256,7/2/2022 3:00,15.473
1257,7/2/2022 4:00,15.187
1258,7/2/2022 5:00,14.996
1259,7/2/2022 6:00,14.996
1260,7/2/2022 7:00,16.141
1261,7/2/2022 8:00,17.855
1262,7/2/2022 9:00,19.187
1263,7/2/2022 10:00,19.662
1264,7/2/2022 11:00,20.519
1265,7/2/2022 12:00,22.908
1266,7/2/2022 13:00,23.581
1267,7/2/2022 14:00,23.869
1268,7/2/2022 15:00,26.292
1269,7/2/2022 16:00,25.222
1270,7/2/2022 17:00,24.641
1271,7/2/2022 18:00,23.581
1272,7/2/2022 19:00,20.615
1273,7/2/2022 20:00,19.092
1274,7/2/2022 21:00,18.616
1275,7/2/2022 22:00,18.331
1276,7/2/2022 23:00,17.379
1277,7/3/2022 0:00,16.903
1278,7/3/2022 1:00,16.427
1279,7/3/2022 2:00,15.855
1280,7/3/2022 3:00,15.282
1281,7/3/2022 4:00,14.804
1282,7/3/2022 5:00,14.517
1283,7/3/2022 6:00,14.613
1284,7/3/2022 7:00,16.523
1285,7/3/2022 8:00,19.662
1286,7/3/2022 9:00,23.388
1287,7/3/2022 10:00,23.966
1288,7/3/2022 11:00,21.091
1289,7/3/2022 12:00,21.569
1290,7/3/2022 13:00,22.238
1291,7/3/2022 14:00,26.977
1292,7/3/2022 15:00,27.173
1293,7/3/2022 16:00,27.764
1294,7/3/2022 17:00,25.708
1295,7/3/2022 18:00,24.158
1296,7/3/2022 19:00,20.519
1297,7/3/2022 20:00,18.616
1298,7/3/2022 21:00,17.855
1299,7/3/2022 22:00,17.665
1300,7/3/2022 23:00,16.808
1301,7/4/2022 0:00,16.332
1302,7/4/2022 1:00,15.951
1303,7/4/2022 2:00,15.473
1304,7/4/2022 3:00,14.996
1305,7/4/2022 4:00,14.517
1306,7/4/2022 5:00,14.23
1307,7/4/2022 6:00,14.23
1308,7/4/2022 7:00,16.237
1309,7/4/2022 8:00,18.996
1310,7/4/2022 9:00,22.525
1311,7/4/2022 10:00,22.621
1312,7/4/2022 11:00,20.138
1313,7/4/2022 12:00,20.805
1314,7/4/2022 13:00,22.621
1315,7/4/2022 14:00,26.39
1316,7/4/2022 15:00,26.488
1317,7/4/2022 16:00,27.665
1318,7/4/2022 17:00,25.708
1319,7/4/2022 18:00,23.004
1320,7/4/2022 19:00,20.138
1321,7/4/2022 20:00,18.616
1322,7/4/2022 21:00,18.14
1323,7/4/2022 22:00,17.475
1324,7/4/2022 23:00,16.713
1325,7/5/2022 0:00,16.618
1326,7/5/2022 1:00,16.427
1327,7/5/2022 2:00,16.141
1328,7/5/2022 3:00,15.855
1329,7/5/2022 4:00,15.664
1330,7/5/2022 5:00,15.378
1331,7/5/2022 6:00,15.282
1332,7/5/2022 7:00,16.999
1333,7/5/2022 8:00,19.377
1334,7/5/2022 9:00,22.333
1335,7/5/2022 10:00,22.238
1336,7/5/2022 11:00,21.473
1337,7/5/2022 12:00,22.238
1338,7/5/2022 13:00,23.773
1339,7/5/2022 14:00,27.37
1340,7/5/2022 15:00,26.977
1341,7/5/2022 16:00,28.357
1342,7/5/2022 17:00,25.902
1343,7/5/2022 18:00,24.255
1344,7/5/2022 19:00,20.71
1345,7/5/2022 20:00,18.901
1346,7/5/2022 21:00,18.426
1347,7/5/2022 22:00,17.665
1348,7/5/2022 23:00,16.808
1349,7/6/2022 0:00,16.427
1350,7/6/2022 1:00,15.951
1351,7/6/2022 2:00,15.473
1352,7/6/2022 3:00,14.996
1353,7/6/2022 4:00,14.613
1354,7/6/2022 5:00,14.23
1355,7/6/2022 6:00,14.421
1356,7/6/2022 7:00,16.237
1357,7/6/2022 8:00,19.187
1358,7/6/2022 9:00,23.004
1359,7/6/2022 10:00,23.004
1360,7/6/2022 11:00,20.329
1361,7/6/2022 12:00,21.187
1362,7/6/2022 13:00,22.238
1363,7/6/2022 14:00,26.977
1364,7/6/2022 15:00,26.781
1365,7/6/2022 16:00,27.37
1366,7/6/2022 17:00,25.222
1367,7/6/2022 18:00,23.869
1368,7/6/2022 19:00,19.662
1369,7/6/2022 20:00,17.855
1370,7/6/2022 21:00,17.094
1371,7/6/2022 22:00,16.713
1372,7/6/2022 23:00,16.141
1373,7/7/2022 0:00,15.664
1374,7/7/2022 1:00,14.996
1375,7/7/2022 2:00,14.325
1376,7/7/2022 3:00,14.23
1377,7/7/2022 4:00,13.846
1378,7/7/2022 5:00,13.654
1379,7/7/2022 6:00,13.654
1380,7/7/2022 7:00,15.664
1381,7/7/2022 8:00,19.567
1382,7/7/2022 9:00,23.292
1383,7/7/2022 10:00,22.046
1384,7/7/2022 11:00,20.043
1385,7/7/2022 12:00,20.805
1386,7/7/2022 13:00,22.142
1387,7/7/2022 14:00,26.195
1388,7/7/2022 15:00,26.292
1389,7/7/2022 16:00,27.468
1390,7/7/2022 17:00,25.319
1391,7/7/2022 18:00,23.966
1392,7/7/2022 19:00,20.519
1393,7/7/2022 20:00,18.711
1394,7/7/2022 21:00,17.855
1395,7/7/2022 22:00,16.808
1396,7/7/2022 23:00,16.332
1397,7/8/2022 0:00,15.951
1398,7/8/2022 1:00,15.664
1399,7/8/2022 2:00,15.282
1400,7/8/2022 3:00,14.9
1401,7/8/2022 4:00,14.517
1402,7/8/2022 5:00,14.134
1403,7/8/2022 6:00,14.038
1404,7/8/2022 7:00,15.569
1405,7/8/2022 8:00,18.996
1406,7/8/2022 9:00,23.484
1407,7/8/2022 10:00,22.908
1408,7/8/2022 11:00,20.901
1409,7/8/2022 12:00,21.664
1410,7/8/2022 13:00,23.484
1411,7/8/2022 14:00,28.258
1412,7/8/2022 15:00,28.159
1413,7/8/2022 16:00,28.06
1414,7/8/2022 17:00,26.292
1415,7/8/2022 18:00,24.545
1416,7/8/2022 19:00,20.901
1417,7/8/2022 20:00,18.996
1418,7/8/2022 21:00,18.331
1419,7/8/2022 22:00,17.284
1420,7/8/2022 23:00,16.713
1421,7/9/2022 0:00,16.332
1422,7/9/2022 1:00,16.332
1423,7/9/2022 2:00,16.332
1424,7/9/2022 3:00,16.237
1425,7/9/2022 4:00,16.332
1426,7/9/2022 5:00,16.237
1427,7/9/2022 6:00,16.237
1428,7/9/2022 7:00,16.999
1429,7/9/2022 8:00,20.138
1430,7/9/2022 9:00,23.484
1431,7/9/2022 10:00,23.1
1432,7/9/2022 11:00,21.569
1433,7/9/2022 12:00,21.951
1434,7/9/2022 13:00,22.717
1435,7/9/2022 14:00,27.567
1436,7/9/2022 15:00,22.908
1437,7/9/2022 16:00,21.473
1438,7/9/2022 17:00,20.424
1439,7/9/2022 18:00,19.758
1440,7/9/2022 19:00,19.092
1441,7/9/2022 20:00,18.806
1442,7/9/2022 21:00,18.806
1443,7/9/2022 22:00,17.665
1444,7/9/2022 23:00,17.189
1445,7/10/2022 0:00,16.903
1446,7/10/2022 1:00,16.903
1447,7/10/2022 2:00,16.903
1448,7/10/2022 3:00,16.713
1449,7/10/2022 4:00,16.523
1450,7/10/2022 5:00,16.332
1451,7/10/2022 6:00,16.332
1452,7/10/2022 7:00,17.284
1453,7/10/2022 8:00,19.948
1454,7/10/2022 9:00,23.388
1455,7/10/2022 10:00,23.1
1456,7/10/2022 11:00,21.951
1457,7/10/2022 12:00,21.855
1458,7/10/2022 13:00,22.525
1459,7/10/2022 14:00,21.187
1460,7/10/2022 15:00,22.333
1461,7/10/2022 16:00,25.416
1462,7/10/2022 17:00,22.429
1463,7/10/2022 18:00,23.484
1464,7/10/2022 19:00,20.71
1465,7/10/2022 20:00,19.092
1466,7/10/2022 21:00,18.426
1467,7/10/2022 22:00,17.57
1468,7/10/2022 23:00,16.808
1469,7/11/2022 0:00,16.523
1470,7/11/2022 1:00,16.618
1471,7/11/2022 2:00,16.523
1472,7/11/2022 3:00,16.523
1473,7/11/2022 4:00,16.427
1474,7/11/2022 5:00,16.427
1475,7/11/2022 6:00,15.76
1476,7/11/2022 7:00,16.808
1477,7/11/2022 8:00,19.377
1478,7/11/2022 9:00,21.855
1479,7/11/2022 10:00,22.429
1480,7/11/2022 11:00,22.238
1481,7/11/2022 12:00,21.76
1482,7/11/2022 13:00,20.71
1483,7/11/2022 14:00,23.388
1484,7/11/2022 15:00,22.525
1485,7/11/2022 16:00,20.805
1486,7/11/2022 17:00,20.71
1487,7/11/2022 18:00,20.043
1488,7/11/2022 19:00,19.187
1489,7/11/2022 20:00,18.901
1490,7/11/2022 21:00,18.996
1491,7/11/2022 22:00,18.521
1492,7/11/2022 23:00,17.855
1493,7/12/2022 0:00,17.475
1494,7/12/2022 1:00,16.999
1495,7/12/2022 2:00,16.523
1496,7/12/2022 3:00,16.046
1497,7/12/2022 4:00,15.855
1498,7/12/2022 5:00,15.76
1499,7/12/2022 6:00,15.664
1500,7/12/2022 7:00,16.903
1501,7/12/2022 8:00,19.853
1502,7/12/2022 9:00,23.581
1503,7/12/2022 10:00,23.292
1504,7/12/2022 11:00,22.717
1505,7/12/2022 12:00,22.812
1506,7/12/2022 13:00,24.448
1507,7/12/2022 14:00,21.664
1508,7/12/2022 15:00,20.71
1509,7/12/2022 16:00,20.805
1510,7/12/2022 17:00,21.473
1511,7/12/2022 18:00,21.091
1512,7/12/2022 19:00,20.424
1513,7/12/2022 20:00,20.138
1514,7/12/2022 21:00,19.853
1515,7/12/2022 22:00,19.187
1516,7/12/2022 23:00,18.711
1517,7/13/2022 0:00,18.426
1518,7/13/2022 1:00,18.236
1519,7/13/2022 2:00,18.045
1520,7/13/2022 3:00,17.76
1521,7/13/2022 4:00,17.57
1522,7/13/2022 5:00,17.379
1523,7/13/2022 6:00,17.094
1524,7/13/2022 7:00,17.855
1525,7/13/2022 8:00,20.996
1526,7/13/2022 9:00,24.448
1527,7/13/2022 10:00,23.869
1528,7/13/2022 11:00,22.717
1529,7/13/2022 12:00,21.951
1530,7/13/2022 13:00,21.664
1531,7/13/2022 14:00,21.951
1532,7/13/2022 15:00,23.484
1533,7/13/2022 16:00,24.738
1534,7/13/2022 17:00,23.388
1535,7/13/2022 18:00,23.1
1536,7/13/2022 19:00,21.187
1537,7/13/2022 20:00,19.948
1538,7/13/2022 21:00,19.567
1539,7/13/2022 22:00,18.901
1540,7/13/2022 23:00,18.236
1541,7/14/2022 0:00,17.95
1542,7/14/2022 1:00,17.76
1543,7/14/2022 2:00,17.475
1544,7/14/2022 3:00,17.189
1545,7/14/2022 4:00,16.808
1546,7/14/2022 5:00,16.523
1547,7/14/2022 6:00,16.427
1548,7/14/2022 7:00,17.094
1549,7/14/2022 8:00,20.329
1550,7/14/2022 9:00,23.677
1551,7/14/2022 10:00,23.581
1552,7/14/2022 11:00,22.908
1553,7/14/2022 12:00,21.664
1554,7/14/2022 13:00,20.71
1555,7/14/2022 14:00,20.138
1556,7/14/2022 15:00,20.519
1557,7/14/2022 16:00,20.138
1558,7/14/2022 17:00,19.377
1559,7/14/2022 18:00,18.901
1560,7/14/2022 19:00,18.616
1561,7/14/2022 20:00,17.95
1562,7/14/2022 21:00,16.808
1563,7/14/2022 22:00,16.903
1564,7/14/2022 23:00,16.999
1565,7/15/2022 0:00,17.189
1566,7/15/2022 1:00,17.189
1567,7/15/2022 2:00,17.094
1568,7/15/2022 3:00,16.999
1569,7/15/2022 4:00,16.999
1570,7/15/2022 5:00,16.903
1571,7/15/2022 6:00,16.808
1572,7/15/2022 7:00,17.855
1573,7/15/2022 8:00,20.71
1574,7/15/2022 9:00,24.448
1575,7/15/2022 10:00,23.869
1576,7/15/2022 11:00,22.621
1577,7/15/2022 12:00,23.773
1578,7/15/2022 13:00,24.738
1579,7/15/2022 14:00,26.488
1580,7/15/2022 15:00,28.357
1581,7/15/2022 16:00,26.488
1582,7/15/2022 17:00,23.1
1583,7/15/2022 18:00,22.908
1584,7/15/2022 19:00,21.378
1585,7/15/2022 20:00,20.424
1586,7/15/2022 21:00,20.043
1587,7/15/2022 22:00,19.187
1588,7/15/2022 23:00,18.711
1589,7/16/2022 0:00,18.616
1590,7/16/2022 1:00,18.331
1591,7/16/2022 2:00,17.95
1592,7/16/2022 3:00,17.475
1593,7/16/2022 4:00,16.999
1594,7/16/2022 5:00,16.523
1595,7/16/2022 6:00,16.237
1596,7/16/2022 7:00,17.284
1597,7/16/2022 8:00,20.615
1598,7/16/2022 9:00,24.255
1599,7/16/2022 10:00,23.292
1600,7/16/2022 11:00,22.238
1601,7/16/2022 12:00,23.004
1602,7/16/2022 13:00,23.869
1603,7/16/2022 14:00,23.966
