Plot Title: Blank3,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 10597815, SEN S/N: 10597815)"
817,6/14/2022 12:00,31.88
818,6/14/2022 13:00,33.743
819,6/14/2022 14:00,35.971
820,6/14/2022 15:00,33.639
821,6/14/2022 16:00,31.778
822,6/14/2022 17:00,34.796
823,6/14/2022 18:00,29.152
824,6/14/2022 19:00,23.388
825,6/14/2022 20:00,19.758
826,6/14/2022 21:00,17.57
827,6/14/2022 22:00,16.237
828,6/14/2022 23:00,14.709
829,6/15/2022 0:00,14.325
830,6/15/2022 1:00,14.038
831,6/15/2022 2:00,13.75
832,6/15/2022 3:00,13.269
833,6/15/2022 4:00,12.883
834,6/15/2022 5:00,12.497
835,6/15/2022 6:00,12.497
836,6/15/2022 7:00,15.951
837,6/15/2022 8:00,21.187
838,6/15/2022 9:00,24.158
839,6/15/2022 10:00,23.004
840,6/15/2022 11:00,27.173
841,6/15/2022 12:00,31.574
842,6/15/2022 13:00,32.291
843,6/15/2022 14:00,35.542
844,6/15/2022 15:00,33.222
845,6/15/2022 16:00,30.963
846,6/15/2022 17:00,33.222
847,6/15/2022 18:00,28.953
848,6/15/2022 19:00,23.966
849,6/15/2022 20:00,20.424
850,6/15/2022 21:00,17.475
851,6/15/2022 22:00,15.951
852,6/15/2022 23:00,14.613
853,6/16/2022 0:00,14.517
854,6/16/2022 1:00,14.134
855,6/16/2022 2:00,13.654
856,6/16/2022 3:00,13.269
857,6/16/2022 4:00,12.787
858,6/16/2022 5:00,12.304
859,6/16/2022 6:00,12.497
860,6/16/2022 7:00,17.189
861,6/16/2022 8:00,24.738
862,6/16/2022 9:00,26.977
863,6/16/2022 10:00,25.319
864,6/16/2022 11:00,27.862
865,6/16/2022 12:00,33.118
866,6/16/2022 13:00,35.649
867,6/16/2022 14:00,37.604
868,6/16/2022 15:00,35.328
869,6/16/2022 16:00,29.152
870,6/16/2022 17:00,30.659
871,6/16/2022 18:00,26.683
872,6/16/2022 19:00,22.046
873,6/16/2022 20:00,19.377
874,6/16/2022 21:00,17.284
875,6/16/2022 22:00,16.141
876,6/16/2022 23:00,15.187
877,6/17/2022 0:00,14.421
878,6/17/2022 1:00,14.038
879,6/17/2022 2:00,14.038
880,6/17/2022 3:00,14.134
881,6/17/2022 4:00,13.942
882,6/17/2022 5:00,14.134
883,6/17/2022 6:00,14.421
884,6/17/2022 7:00,17.379
885,6/17/2022 8:00,19.853
886,6/17/2022 9:00,24.062
887,6/17/2022 10:00,22.429
888,6/17/2022 11:00,27.173
889,6/17/2022 12:00,32.291
890,6/17/2022 13:00,34.479
891,6/17/2022 14:00,33.222
892,6/17/2022 15:00,31.166
893,6/17/2022 16:00,29.252
894,6/17/2022 17:00,27.468
895,6/17/2022 18:00,22.333
896,6/17/2022 19:00,17.855
897,6/17/2022 20:00,15.76
898,6/17/2022 21:00,15.951
899,6/17/2022 22:00,15.569
900,6/17/2022 23:00,14.421
901,6/18/2022 0:00,14.134
902,6/18/2022 1:00,14.038
903,6/18/2022 2:00,14.517
904,6/18/2022 3:00,14.613
905,6/18/2022 4:00,14.517
906,6/18/2022 5:00,14.325
907,6/18/2022 6:00,14.421
908,6/18/2022 7:00,17.665
909,6/18/2022 8:00,21.76
910,6/18/2022 9:00,25.61
911,6/18/2022 10:00,22.908
912,6/18/2022 11:00,21.76
913,6/18/2022 12:00,21.664
914,6/18/2022 13:00,23.292
915,6/18/2022 14:00,24.351
916,6/18/2022 15:00,21.855
917,6/18/2022 16:00,21.569
918,6/18/2022 17:00,22.429
919,6/18/2022 18:00,20.901
920,6/18/2022 19:00,19.092
921,6/18/2022 20:00,17.855
922,6/18/2022 21:00,17.094
923,6/18/2022 22:00,16.618
924,6/18/2022 23:00,15.951
925,6/19/2022 0:00,15.664
926,6/19/2022 1:00,15.569
927,6/19/2022 2:00,15.187
928,6/19/2022 3:00,14.9
929,6/19/2022 4:00,14.709
930,6/19/2022 5:00,14.613
931,6/19/2022 6:00,14.613
932,6/19/2022 7:00,15.378
933,6/19/2022 8:00,20.519
934,6/19/2022 9:00,24.255
935,6/19/2022 10:00,20.71
936,6/19/2022 11:00,22.238
937,6/19/2022 12:00,26.097
938,6/19/2022 13:00,27.468
939,6/19/2022 14:00,28.655
940,6/19/2022 15:00,24.545
941,6/19/2022 16:00,21.378
942,6/19/2022 17:00,23.966
943,6/19/2022 18:00,20.901
944,6/19/2022 19:00,16.618
945,6/19/2022 20:00,15.091
946,6/19/2022 21:00,14.613
947,6/19/2022 22:00,14.23
948,6/19/2022 23:00,13.365
949,6/20/2022 0:00,12.304
950,6/20/2022 1:00,11.528
951,6/20/2022 2:00,10.944
952,6/20/2022 3:00,10.553
953,6/20/2022 4:00,10.259
954,6/20/2022 5:00,9.965
955,6/20/2022 6:00,10.063
956,6/20/2022 7:00,13.654
957,6/20/2022 8:00,18.616
958,6/20/2022 9:00,21.76
959,6/20/2022 10:00,19.092
960,6/20/2022 11:00,20.996
961,6/20/2022 12:00,25.513
962,6/20/2022 13:00,26.781
963,6/20/2022 14:00,28.159
964,6/20/2022 15:00,25.416
965,6/20/2022 16:00,22.525
966,6/20/2022 17:00,24.351
967,6/20/2022 18:00,21.187
968,6/20/2022 19:00,17.094
969,6/20/2022 20:00,16.046
970,6/20/2022 21:00,15.855
971,6/20/2022 22:00,15.282
972,6/20/2022 23:00,14.325
973,6/21/2022 0:00,13.558
974,6/21/2022 1:00,12.594
975,6/21/2022 2:00,11.819
976,6/21/2022 3:00,11.334
977,6/21/2022 4:00,10.944
978,6/21/2022 5:00,10.651
979,6/21/2022 6:00,10.748
980,6/21/2022 7:00,14.421
981,6/21/2022 8:00,19.472
982,6/21/2022 9:00,23.677
983,6/21/2022 10:00,21.569
984,6/21/2022 11:00,22.333
985,6/21/2022 12:00,26.292
986,6/21/2022 13:00,27.764
987,6/21/2022 14:00,28.754
988,6/21/2022 15:00,25.125
989,6/21/2022 16:00,23.388
990,6/21/2022 17:00,21.378
991,6/21/2022 18:00,18.711
992,6/21/2022 19:00,16.903
993,6/21/2022 20:00,15.855
994,6/21/2022 21:00,15.569
995,6/21/2022 22:00,15.187
996,6/21/2022 23:00,14.421
997,6/22/2022 0:00,14.134
998,6/22/2022 1:00,13.942
999,6/22/2022 2:00,14.134
1000,6/22/2022 3:00,14.23
1001,6/22/2022 4:00,14.325
1002,6/22/2022 5:00,14.421
1003,6/22/2022 6:00,14.517
1004,6/22/2022 7:00,15.76
1005,6/22/2022 8:00,19.662
1006,6/22/2022 9:00,22.046
1007,6/22/2022 10:00,22.717
1008,6/22/2022 11:00,22.429
1009,6/22/2022 12:00,22.046
1010,6/22/2022 13:00,21.091
1011,6/22/2022 14:00,20.138
1012,6/22/2022 15:00,20.043
1013,6/22/2022 16:00,19.472
1014,6/22/2022 17:00,18.711
1015,6/22/2022 18:00,20.901
1016,6/22/2022 19:00,18.426
1017,6/22/2022 20:00,17.76
1018,6/22/2022 21:00,17.189
1019,6/22/2022 22:00,16.618
1020,6/22/2022 23:00,15.855
1021,6/23/2022 0:00,15.091
1022,6/23/2022 1:00,14.325
1023,6/23/2022 2:00,13.654
1024,6/23/2022 3:00,13.076
1025,6/23/2022 4:00,12.497
1026,6/23/2022 5:00,12.013
1027,6/23/2022 6:00,12.304
1028,6/23/2022 7:00,16.046
1029,6/23/2022 8:00,21.187
1030,6/23/2022 9:00,25.513
1031,6/23/2022 10:00,22.333
1032,6/23/2022 11:00,24.158
1033,6/23/2022 12:00,28.258
1034,6/23/2022 13:00,20.615
1035,6/23/2022 14:00,19.377
1036,6/23/2022 15:00,17.094
1037,6/23/2022 16:00,18.901
1038,6/23/2022 17:00,18.711
1039,6/23/2022 18:00,21.473
1040,6/23/2022 19:00,19.187
1041,6/23/2022 20:00,18.426
1042,6/23/2022 21:00,17.855
1043,6/23/2022 22:00,17.189
1044,6/23/2022 23:00,16.332
1045,6/24/2022 0:00,15.76
1046,6/24/2022 1:00,15.473
1047,6/24/2022 2:00,15.282
1048,6/24/2022 3:00,14.9
1049,6/24/2022 4:00,14.613
1050,6/24/2022 5:00,14.421
1051,6/24/2022 6:00,14.613
1052,6/24/2022 7:00,15.473
1053,6/24/2022 8:00,18.045
1054,6/24/2022 9:00,20.805
1055,6/24/2022 10:00,20.615
1056,6/24/2022 11:00,22.908
1057,6/24/2022 12:00,26.39
1058,6/24/2022 13:00,28.456
1059,6/24/2022 14:00,26.39
1060,6/24/2022 15:00,23.773
1061,6/24/2022 16:00,22.238
1062,6/24/2022 17:00,20.329
1063,6/24/2022 18:00,19.758
1064,6/24/2022 19:00,18.901
1065,6/24/2022 20:00,17.855
1066,6/24/2022 21:00,17.189
1067,6/24/2022 22:00,16.903
1068,6/24/2022 23:00,16.618
1069,6/25/2022 0:00,16.332
1070,6/25/2022 1:00,15.951
1071,6/25/2022 2:00,15.664
1072,6/25/2022 3:00,15.378
1073,6/25/2022 4:00,15.187
1074,6/25/2022 5:00,14.996
1075,6/25/2022 6:00,14.996
1076,6/25/2022 7:00,17.855
1077,6/25/2022 8:00,21.855
1078,6/25/2022 9:00,25.028
1079,6/25/2022 10:00,22.908
1080,6/25/2022 11:00,23.869
1081,6/25/2022 12:00,22.525
1082,6/25/2022 13:00,20.043
1083,6/25/2022 14:00,20.138
1084,6/25/2022 15:00,20.043
1085,6/25/2022 16:00,22.908
1086,6/25/2022 17:00,23.869
1087,6/25/2022 18:00,20.996
1088,6/25/2022 19:00,19.377
1089,6/25/2022 20:00,18.711
1090,6/25/2022 21:00,18.045
1091,6/25/2022 22:00,17.379
1092,6/25/2022 23:00,16.903
1093,6/26/2022 0:00,16.141
1094,6/26/2022 1:00,15.378
1095,6/26/2022 2:00,14.709
1096,6/26/2022 3:00,14.421
1097,6/26/2022 4:00,14.421
1098,6/26/2022 5:00,14.23
1099,6/26/2022 6:00,14.421
1100,6/26/2022 7:00,16.332
1101,6/26/2022 8:00,18.996
1102,6/26/2022 9:00,21.951
1103,6/26/2022 10:00,22.333
1104,6/26/2022 11:00,23.869
1105,6/26/2022 12:00,24.062
1106,6/26/2022 13:00,20.805
1107,6/26/2022 14:00,19.282
1108,6/26/2022 15:00,24.062
1109,6/26/2022 16:00,23.388
1110,6/26/2022 17:00,21.855
1111,6/26/2022 18:00,21.378
1112,6/26/2022 19:00,19.853
1113,6/26/2022 20:00,18.996
1114,6/26/2022 21:00,17.95
1115,6/26/2022 22:00,17.189
1116,6/26/2022 23:00,16.618
1117,6/27/2022 0:00,16.046
1118,6/27/2022 1:00,15.282
1119,6/27/2022 2:00,14.709
1120,6/27/2022 3:00,14.421
1121,6/27/2022 4:00,14.134
1122,6/27/2022 5:00,13.942
1123,6/27/2022 6:00,14.038
1124,6/27/2022 7:00,17.284
1125,6/27/2022 8:00,21.378
1126,6/27/2022 9:00,24.545
1127,6/27/2022 10:00,22.812
1128,6/27/2022 11:00,23.773
1129,6/27/2022 12:00,28.159
1130,6/27/2022 13:00,29.352
1131,6/27/2022 14:00,30.76
1132,6/27/2022 15:00,28.357
1133,6/27/2022 16:00,24.931
1134,6/27/2022 17:00,26.683
1135,6/27/2022 18:00,22.333
1136,6/27/2022 19:00,20.043
1137,6/27/2022 20:00,18.996
1138,6/27/2022 21:00,18.806
1139,6/27/2022 22:00,18.236
1140,6/27/2022 23:00,17.57
1141,6/28/2022 0:00,17.094
1142,6/28/2022 1:00,16.713
1143,6/28/2022 2:00,16.237
1144,6/28/2022 3:00,15.664
1145,6/28/2022 4:00,15.187
1146,6/28/2022 5:00,14.709
1147,6/28/2022 6:00,14.996
1148,6/28/2022 7:00,18.14
1149,6/28/2022 8:00,22.333
1150,6/28/2022 9:00,26.097
1151,6/28/2022 10:00,23.677
1152,6/28/2022 11:00,24.062
1153,6/28/2022 12:00,28.06
1154,6/28/2022 13:00,29.352
1155,6/28/2022 14:00,29.853
1156,6/28/2022 15:00,27.468
1157,6/28/2022 16:00,25.028
1158,6/28/2022 17:00,26.488
1159,6/28/2022 18:00,22.333
1160,6/28/2022 19:00,19.567
1161,6/28/2022 20:00,18.521
1162,6/28/2022 21:00,18.426
1163,6/28/2022 22:00,18.045
1164,6/28/2022 23:00,17.379
1165,6/29/2022 0:00,17.094
1166,6/29/2022 1:00,16.903
1167,6/29/2022 2:00,16.713
1168,6/29/2022 3:00,16.713
1169,6/29/2022 4:00,16.332
1170,6/29/2022 5:00,15.951
1171,6/29/2022 6:00,16.046
1172,6/29/2022 7:00,18.711
1173,6/29/2022 8:00,22.621
1174,6/29/2022 9:00,26
1175,6/29/2022 10:00,23.869
1176,6/29/2022 11:00,23.773
1177,6/29/2022 12:00,27.173
1178,6/29/2022 13:00,28.258
1179,6/29/2022 14:00,23.966
1180,6/29/2022 15:00,22.525
1181,6/29/2022 16:00,21.187
1182,6/29/2022 17:00,19.758
1183,6/29/2022 18:00,19.472
1184,6/29/2022 19:00,19.377
1185,6/29/2022 20:00,19.092
1186,6/29/2022 21:00,18.711
1187,6/29/2022 22:00,18.236
1188,6/29/2022 23:00,17.475
1189,6/30/2022 0:00,17.284
1190,6/30/2022 1:00,16.903
1191,6/30/2022 2:00,16.903
1192,6/30/2022 3:00,16.903
1193,6/30/2022 4:00,16.713
1194,6/30/2022 5:00,16.523
1195,6/30/2022 6:00,16.618
1196,6/30/2022 7:00,17.475
1197,6/30/2022 8:00,18.806
1198,6/30/2022 9:00,20.329
1199,6/30/2022 10:00,21.378
1200,6/30/2022 11:00,23.1
1201,6/30/2022 12:00,22.142
1202,6/30/2022 13:00,23.388
1203,6/30/2022 14:00,26.879
1204,6/30/2022 15:00,24.641
1205,6/30/2022 16:00,23.581
1206,6/30/2022 17:00,26
1207,6/30/2022 18:00,23.196
1208,6/30/2022 19:00,20.805
1209,6/30/2022 20:00,19.567
1210,6/30/2022 21:00,19.187
1211,6/30/2022 22:00,18.521
1212,6/30/2022 23:00,17.665
1213,7/1/2022 0:00,17.094
1214,7/1/2022 1:00,16.903
1215,7/1/2022 2:00,16.618
1216,7/1/2022 3:00,16.141
1217,7/1/2022 4:00,15.76
1218,7/1/2022 5:00,15.282
1219,7/1/2022 6:00,15.091
1220,7/1/2022 7:00,17.95
1221,7/1/2022 8:00,22.525
1222,7/1/2022 9:00,26.39
1223,7/1/2022 10:00,24.062
1224,7/1/2022 11:00,24.545
1225,7/1/2022 12:00,28.853
1226,7/1/2022 13:00,29.953
1227,7/1/2022 14:00,24.931
1228,7/1/2022 15:00,24.158
1229,7/1/2022 16:00,23.292
1230,7/1/2022 17:00,21.664
1231,7/1/2022 18:00,20.805
1232,7/1/2022 19:00,20.615
1233,7/1/2022 20:00,19.662
1234,7/1/2022 21:00,18.901
1235,7/1/2022 22:00,18.236
1236,7/1/2022 23:00,17.57
1237,7/2/2022 0:00,16.999
1238,7/2/2022 1:00,16.332
1239,7/2/2022 2:00,15.855
1240,7/2/2022 3:00,15.473
1241,7/2/2022 4:00,15.282
1242,7/2/2022 5:00,15.091
1243,7/2/2022 6:00,15.091
1244,7/2/2022 7:00,16.523
1245,7/2/2022 8:00,18.521
1246,7/2/2022 9:00,19.853
1247,7/2/2022 10:00,20.234
1248,7/2/2022 11:00,21.091
1249,7/2/2022 12:00,24.158
1250,7/2/2022 13:00,28.159
1251,7/2/2022 14:00,25.805
1252,7/2/2022 15:00,27.764
1253,7/2/2022 16:00,23.966
1254,7/2/2022 17:00,26
1255,7/2/2022 18:00,23.388
1256,7/2/2022 19:00,20.519
1257,7/2/2022 20:00,19.187
1258,7/2/2022 21:00,18.806
1259,7/2/2022 22:00,18.426
1260,7/2/2022 23:00,17.57
1261,7/3/2022 0:00,16.999
1262,7/3/2022 1:00,16.523
1263,7/3/2022 2:00,15.951
1264,7/3/2022 3:00,15.378
1265,7/3/2022 4:00,14.9
1266,7/3/2022 5:00,14.517
1267,7/3/2022 6:00,14.709
1268,7/3/2022 7:00,17.379
1269,7/3/2022 8:00,20.519
1270,7/3/2022 9:00,24.062
1271,7/3/2022 10:00,23.004
1272,7/3/2022 11:00,24.062
1273,7/3/2022 12:00,27.173
1274,7/3/2022 13:00,27.567
1275,7/3/2022 14:00,30.862
1276,7/3/2022 15:00,29.152
1277,7/3/2022 16:00,24.641
1278,7/3/2022 17:00,26.292
1279,7/3/2022 18:00,23.484
1280,7/3/2022 19:00,20.424
1281,7/3/2022 20:00,18.806
1282,7/3/2022 21:00,18.045
1283,7/3/2022 22:00,17.76
1284,7/3/2022 23:00,16.999
1285,7/4/2022 0:00,16.523
1286,7/4/2022 1:00,16.141
1287,7/4/2022 2:00,15.664
1288,7/4/2022 3:00,15.091
1289,7/4/2022 4:00,14.613
1290,7/4/2022 5:00,14.325
1291,7/4/2022 6:00,14.421
1292,7/4/2022 7:00,17.189
1293,7/4/2022 8:00,20.519
1294,7/4/2022 9:00,23.581
1295,7/4/2022 10:00,21.282
1296,7/4/2022 11:00,22.525
1297,7/4/2022 12:00,26
1298,7/4/2022 13:00,27.862
1299,7/4/2022 14:00,29.953
1300,7/4/2022 15:00,27.468
1301,7/4/2022 16:00,25.028
1302,7/4/2022 17:00,26.683
1303,7/4/2022 18:00,23.1
1304,7/4/2022 19:00,20.424
1305,7/4/2022 20:00,18.901
1306,7/4/2022 21:00,18.426
1307,7/4/2022 22:00,17.76
1308,7/4/2022 23:00,17.094
1309,7/5/2022 0:00,16.903
1310,7/5/2022 1:00,16.713
1311,7/5/2022 2:00,16.332
1312,7/5/2022 3:00,16.046
1313,7/5/2022 4:00,15.855
1314,7/5/2022 5:00,15.569
1315,7/5/2022 6:00,15.473
1316,7/5/2022 7:00,17.95
1317,7/5/2022 8:00,20.71
1318,7/5/2022 9:00,23.677
1319,7/5/2022 10:00,22.812
1320,7/5/2022 11:00,24.255
1321,7/5/2022 12:00,26.781
1322,7/5/2022 13:00,29.452
1323,7/5/2022 14:00,31.166
1324,7/5/2022 15:00,28.953
1325,7/5/2022 16:00,25.805
1326,7/5/2022 17:00,27.37
1327,7/5/2022 18:00,24.255
1328,7/5/2022 19:00,20.805
1329,7/5/2022 20:00,19.092
1330,7/5/2022 21:00,18.616
1331,7/5/2022 22:00,17.855
1332,7/5/2022 23:00,16.999
1333,7/6/2022 0:00,16.618
1334,7/6/2022 1:00,16.141
1335,7/6/2022 2:00,15.664
1336,7/6/2022 3:00,15.187
1337,7/6/2022 4:00,14.709
1338,7/6/2022 5:00,14.325
1339,7/6/2022 6:00,14.613
1340,7/6/2022 7:00,17.284
1341,7/6/2022 8:00,21.091
1342,7/6/2022 9:00,24.448
1343,7/6/2022 10:00,21.76
1344,7/6/2022 11:00,23.1
1345,7/6/2022 12:00,27.37
1346,7/6/2022 13:00,28.655
1347,7/6/2022 14:00,30.963
1348,7/6/2022 15:00,29.152
1349,7/6/2022 16:00,24.738
1350,7/6/2022 17:00,26.292
1351,7/6/2022 18:00,23.1
1352,7/6/2022 19:00,19.377
1353,7/6/2022 20:00,17.95
1354,7/6/2022 21:00,17.284
1355,7/6/2022 22:00,16.999
1356,7/6/2022 23:00,16.332
1357,7/7/2022 0:00,15.76
1358,7/7/2022 1:00,15.091
1359,7/7/2022 2:00,14.421
1360,7/7/2022 3:00,14.23
1361,7/7/2022 4:00,13.942
1362,7/7/2022 5:00,13.75
1363,7/7/2022 6:00,13.846
1364,7/7/2022 7:00,16.999
1365,7/7/2022 8:00,20.996
1366,7/7/2022 9:00,24.738
1367,7/7/2022 10:00,22.142
1368,7/7/2022 11:00,23.196
1369,7/7/2022 12:00,27.862
1370,7/7/2022 13:00,28.953
1371,7/7/2022 14:00,31.37
1372,7/7/2022 15:00,29.652
1373,7/7/2022 16:00,25.222
1374,7/7/2022 17:00,27.272
1375,7/7/2022 18:00,23.581
1376,7/7/2022 19:00,19.853
1377,7/7/2022 20:00,18.426
1378,7/7/2022 21:00,17.95
1379,7/7/2022 22:00,16.999
1380,7/7/2022 23:00,16.523
1381,7/8/2022 0:00,16.141
1382,7/8/2022 1:00,15.76
1383,7/8/2022 2:00,15.378
1384,7/8/2022 3:00,14.996
1385,7/8/2022 4:00,14.517
1386,7/8/2022 5:00,14.038
1387,7/8/2022 6:00,14.23
1388,7/8/2022 7:00,17.284
1389,7/8/2022 8:00,22.046
1390,7/8/2022 9:00,25.805
1391,7/8/2022 10:00,23.388
1392,7/8/2022 11:00,25.222
1393,7/8/2022 12:00,29.352
1394,7/8/2022 13:00,31.88
1395,7/8/2022 14:00,34.691
1396,7/8/2022 15:00,32.704
1397,7/8/2022 16:00,25.708
1398,7/8/2022 17:00,28.258
1399,7/8/2022 18:00,24.062
1400,7/8/2022 19:00,19.948
1401,7/8/2022 20:00,18.521
1402,7/8/2022 21:00,18.331
1403,7/8/2022 22:00,17.284
1404,7/8/2022 23:00,16.808
1405,7/9/2022 0:00,16.523
1406,7/9/2022 1:00,16.618
1407,7/9/2022 2:00,16.713
1408,7/9/2022 3:00,16.523
1409,7/9/2022 4:00,16.618
1410,7/9/2022 5:00,16.523
1411,7/9/2022 6:00,16.523
1412,7/9/2022 7:00,18.426
1413,7/9/2022 8:00,22.717
1414,7/9/2022 9:00,26.292
1415,7/9/2022 10:00,23.292
1416,7/9/2022 11:00,24.158
1417,7/9/2022 12:00,27.075
1418,7/9/2022 13:00,28.258
1419,7/9/2022 14:00,32.6
1420,7/9/2022 15:00,22.908
1421,7/9/2022 16:00,21.091
1422,7/9/2022 17:00,20.615
1423,7/9/2022 18:00,19.948
1424,7/9/2022 19:00,19.187
1425,7/9/2022 20:00,18.901
1426,7/9/2022 21:00,19.092
1427,7/9/2022 22:00,17.76
1428,7/9/2022 23:00,16.999
1429,7/10/2022 0:00,16.999
1430,7/10/2022 1:00,16.999
1431,7/10/2022 2:00,16.903
1432,7/10/2022 3:00,16.713
1433,7/10/2022 4:00,16.618
1434,7/10/2022 5:00,16.523
1435,7/10/2022 6:00,16.713
1436,7/10/2022 7:00,18.711
1437,7/10/2022 8:00,22.717
1438,7/10/2022 9:00,26.292
1439,7/10/2022 10:00,24.255
1440,7/10/2022 11:00,23.484
1441,7/10/2022 12:00,23.677
1442,7/10/2022 13:00,24.641
1443,7/10/2022 14:00,22.621
1444,7/10/2022 15:00,25.028
1445,7/10/2022 16:00,25.222
1446,7/10/2022 17:00,22.046
1447,7/10/2022 18:00,23.388
1448,7/10/2022 19:00,20.234
1449,7/10/2022 20:00,18.806
1450,7/10/2022 21:00,18.426
1451,7/10/2022 22:00,17.475
1452,7/10/2022 23:00,16.713
1453,7/11/2022 0:00,16.618
1454,7/11/2022 1:00,16.903
1455,7/11/2022 2:00,16.903
1456,7/11/2022 3:00,16.999
1457,7/11/2022 4:00,16.808
1458,7/11/2022 5:00,16.903
1459,7/11/2022 6:00,16.523
1460,7/11/2022 7:00,18.331
1461,7/11/2022 8:00,21.473
1462,7/11/2022 9:00,24.255
1463,7/11/2022 10:00,23.966
1464,7/11/2022 11:00,25.805
1465,7/11/2022 12:00,23.388
1466,7/11/2022 13:00,21.187
1467,7/11/2022 14:00,26
1468,7/11/2022 15:00,23.773
1469,7/11/2022 16:00,21.187
1470,7/11/2022 17:00,21.76
1471,7/11/2022 18:00,20.615
1472,7/11/2022 19:00,19.662
1473,7/11/2022 20:00,19.377
1474,7/11/2022 21:00,19.377
1475,7/11/2022 22:00,18.616
1476,7/11/2022 23:00,17.855
1477,7/12/2022 0:00,17.379
1478,7/12/2022 1:00,16.903
1479,7/12/2022 2:00,16.332
1480,7/12/2022 3:00,15.951
1481,7/12/2022 4:00,15.76
1482,7/12/2022 5:00,15.855
1483,7/12/2022 6:00,15.855
1484,7/12/2022 7:00,18.331
1485,7/12/2022 8:00,22.238
1486,7/12/2022 9:00,26.292
1487,7/12/2022 10:00,24.158
1488,7/12/2022 11:00,24.738
1489,7/12/2022 12:00,28.357
1490,7/12/2022 13:00,27.961
1491,7/12/2022 14:00,21.855
1492,7/12/2022 15:00,20.71
1493,7/12/2022 16:00,21.282
1494,7/12/2022 17:00,22.429
1495,7/12/2022 18:00,21.569
1496,7/12/2022 19:00,20.615
1497,7/12/2022 20:00,20.234
1498,7/12/2022 21:00,19.758
1499,7/12/2022 22:00,18.901
1500,7/12/2022 23:00,18.426
1501,7/13/2022 0:00,18.331
1502,7/13/2022 1:00,18.14
1503,7/13/2022 2:00,17.95
1504,7/13/2022 3:00,17.57
1505,7/13/2022 4:00,17.379
1506,7/13/2022 5:00,17.189
1507,7/13/2022 6:00,17.189
1508,7/13/2022 7:00,18.996
1509,7/13/2022 8:00,23.292
1510,7/13/2022 9:00,27.075
1511,7/13/2022 10:00,24.545
1512,7/13/2022 11:00,24.158
1513,7/13/2022 12:00,22.717
1514,7/13/2022 13:00,22.621
1515,7/13/2022 14:00,23.388
1516,7/13/2022 15:00,25.708
1517,7/13/2022 16:00,24.738
1518,7/13/2022 17:00,24.351
1519,7/13/2022 18:00,23.773
1520,7/13/2022 19:00,21.091
1521,7/13/2022 20:00,19.758
1522,7/13/2022 21:00,19.567
1523,7/13/2022 22:00,18.806
1524,7/13/2022 23:00,18.14
1525,7/14/2022 0:00,17.95
1526,7/14/2022 1:00,17.95
1527,7/14/2022 2:00,17.665
1528,7/14/2022 3:00,17.284
1529,7/14/2022 4:00,16.808
1530,7/14/2022 5:00,16.618
1531,7/14/2022 6:00,16.618
1532,7/14/2022 7:00,17.76
1533,7/14/2022 8:00,22.908
1534,7/14/2022 9:00,26.585
1535,7/14/2022 10:00,25.028
1536,7/14/2022 11:00,24.158
1537,7/14/2022 12:00,22.142
1538,7/14/2022 13:00,20.71
1539,7/14/2022 14:00,20.234
1540,7/14/2022 15:00,21.187
1541,7/14/2022 16:00,20.615
1542,7/14/2022 17:00,19.948
1543,7/14/2022 18:00,19.567
1544,7/14/2022 19:00,19.187
1545,7/14/2022 20:00,18.236
1546,7/14/2022 21:00,16.903
1547,7/14/2022 22:00,16.999
1548,7/14/2022 23:00,17.189
1549,7/15/2022 0:00,17.379
1550,7/15/2022 1:00,17.379
1551,7/15/2022 2:00,17.284
1552,7/15/2022 3:00,17.189
1553,7/15/2022 4:00,17.189
1554,7/15/2022 5:00,17.094
1555,7/15/2022 6:00,16.999
1556,7/15/2022 7:00,19.092
1557,7/15/2022 8:00,22.812
1558,7/15/2022 9:00,26.683
1559,7/15/2022 10:00,25.319
1560,7/15/2022 11:00,26.195
1561,7/15/2022 12:00,30.054
1562,7/15/2022 13:00,29.252
1563,7/15/2022 14:00,30.356
1564,7/15/2022 15:00,33.014
1565,7/15/2022 16:00,26.585
1566,7/15/2022 17:00,22.333
1567,7/15/2022 18:00,22.908
1568,7/15/2022 19:00,21.187
1569,7/15/2022 20:00,20.043
1570,7/15/2022 21:00,19.758
1571,7/15/2022 22:00,18.806
1572,7/15/2022 23:00,18.521
1573,7/16/2022 0:00,18.521
1574,7/16/2022 1:00,18.236
1575,7/16/2022 2:00,17.665
1576,7/16/2022 3:00,17.189
1577,7/16/2022 4:00,16.808
1578,7/16/2022 5:00,16.427
1579,7/16/2022 6:00,16.237
1580,7/16/2022 7:00,18.426
1581,7/16/2022 8:00,22.333
1582,7/16/2022 9:00,26.683
1583,7/16/2022 10:00,24.255
1584,7/16/2022 11:00,26
1585,7/16/2022 12:00,27.862
1586,7/16/2022 13:00,27.764
1587,7/16/2022 14:00,25.319
1588,7/16/2022 15:00,22.238
1589,7/16/2022 16:00,21.569
1590,7/16/2022 17:00,20.234
1591,7/16/2022 18:00,21.569
1592,7/16/2022 19:00,20.424
1593,7/16/2022 20:00,19.948
1594,7/16/2022 21:00,19.758
1595,7/16/2022 22:00,18.806
1596,7/16/2022 23:00,18.426
1597,7/17/2022 0:00,18.426
1598,7/17/2022 1:00,18.14
1599,7/17/2022 2:00,18.045
1600,7/17/2022 3:00,18.045
1601,7/17/2022 4:00,18.14
