"","Site","Plot","Treatment","Year","type","POOL","TAOF","VETH","BOER","CHSE","PLJA","SATR","BASC","GUSA","ERSP","SPHA","ACMI","MEMO","PEVI","CAJA","ERFL","DAPU","BOGR","ELEL","MEAL","LUKI","CHER","AMDI","ANRO","BRPO","MUMO","POPR","POHI","ARFE","HYHO","IRMI","OXLA","ARCA","ASHU","CHAL","BLTR","CHSES","KOAM","CHEN","LILE","UKFO","ATCO","EPVI","SPAI","KRLA","CHRE","ERNA","HECO","JUMO","HELO","ZIGR","ARPU","BOGR ","SOEL","GLGO","CHDE","STTE","ATCA","CAGE","CAPA","ERFO","ERRA","FEAR","GETR","ROWO","VIAM","ASSP","LUAR","TRDU","CIWH","PTAQ","COAR","LASE","PLRI","PSMO","UKGR","ALGE","EPBR","MURI","PODO","MESP"
"89","Juniper savanna","1","Water Addition",2021,"aboveground",0.00168833361472227,NA,NA,NA,NA,NA,0.00168833361472227,NA,0.025325004220834,NA,0.00422083403680567,NA,NA,NA,NA,NA,NA,0.466824244470707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130001688333615,NA,NA,NA,NA,NA,NA,0.142326523721087,0.18571669761945,0.0337666722944454,0.00844166807361135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Juniper savanna","2","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,0.00707547169811321,NA,NA,NA,0.00157232704402516,NA,NA,NA,NA,NA,NA,0.536949685534591,NA,NA,NA,0.00786163522012578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020440251572327,0.0786163522012578,NA,0.00157232704402516,NA,NA,NA,NA,0.074685534591195,0.0511006289308176,0.0314465408805031,NA,0.102201257861635,0.0864779874213836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Juniper savanna","3","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,0.0061652281134402,NA,0.0986436498150432,NA,0.00061652281134402,NA,NA,NA,NA,NA,NA,0.149815043156597,NA,NA,NA,0.0172626387176326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369913686806412,NA,NA,0.0154130702836005,NA,NA,NA,0.0339087546239211,0.376078914919852,0.0863131935881628,0.0678175092478422,NA,0.0493218249075216,NA,0.0123304562268804,0.0493218249075216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Juniper savanna","4","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,0.263852242744063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263852242744063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422163588390501,NA,0.0580474934036939,NA,NA,NA,NA,NA,NA,NA,0.316622691292876,0.316622691292876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Juniper savanna","5","Control",2021,"aboveground",0.0181171142025235,NA,NA,NA,NA,NA,NA,NA,0.0727919767065675,NA,0.000808799741184083,NA,NA,NA,NA,NA,NA,0.250727919767066,NA,NA,NA,0.000808799741184083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00161759948236817,0.113231963765772,NA,NA,NA,NA,NA,NA,0.214331931413782,0.0161759948236817,0.274991912002588,NA,0.0363959883532837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Juniper savanna","6","Water Addition",2021,"aboveground",0.0176304654442877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529619181946403,NA,NA,NA,0.00423131170662906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141043723554302,0.00282087447108604,0.0916784203102962,NA,NA,NA,NA,NA,NA,0.0916784203102962,NA,0.260930888575458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Juniper savanna","7","Control",2021,"aboveground",0.00150715900527506,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000753579502637528,NA,NA,NA,NA,NA,NA,0.283345892991711,NA,NA,NA,0.000753579502637528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195930670685757,0.000753579502637528,0.00376789751318764,NA,0.0195930670685757,NA,NA,NA,0.105501130369254,0.270535041446873,NA,0.275056518462698,NA,0.0150715900527506,NA,NA,NA,0.00376789751318764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Juniper savanna","8","Water Exclusion",2021,"aboveground",0.00696055684454756,NA,NA,NA,NA,NA,0.0696055684454756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111368909512761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139211136890951,0.00232018561484919,0.215777262180974,NA,NA,NA,NA,NA,NA,NA,0.556844547563805,NA,NA,0.0232018561484919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Juniper savanna","9","Water Addition",2021,"aboveground",0.0179137384594185,NA,NA,NA,NA,NA,0.00137797988149373,NA,0.0413393964448119,NA,NA,NA,NA,NA,NA,NA,NA,0.635937715309356,NA,NA,NA,0.0020669698222406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00620090946672178,0.00482292958522806,0.0275595976298746,NA,0.00234256579853934,NA,NA,NA,NA,0.00413393964448119,0.137797988149373,0.0895686922970925,NA,0.020669698222406,NA,NA,NA,NA,0.00826787928896238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Juniper savanna","10","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,0.127041742286751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00725952813067151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544464609800363,NA,NA,NA,NA,NA,NA,NA,0.780399274047187,NA,NA,0.0308529945553539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Juniper savanna","11","Water Addition",2021,"aboveground",0.000876808417360807,NA,NA,NA,NA,NA,0.00876808417360807,NA,0.0701446733888645,NA,NA,NA,NA,NA,NA,NA,NA,0.233669443226655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133713283647523,0.0109601052170101,0.0482244629548444,NA,0.000876808417360807,NA,NA,NA,0.00438404208680403,0.0631302060499781,0.0876808417360807,0.241122314774222,NA,NA,NA,NA,NA,NA,NA,0.0701446733888645,0.0263042525208242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Juniper savanna","12","Water Exclusion",2021,"aboveground",0.0136911281489595,NA,NA,NA,NA,NA,0.0273822562979189,NA,0.602409638554217,NA,NA,NA,NA,NA,NA,NA,NA,0.00547645125958379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273822562979189,NA,NA,NA,NA,NA,NA,NA,0.0498357064622125,0.219058050383352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0547645125958379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Mixed conifer meadow","1","Control",2021,"aboveground",NA,NA,0.00817167153866596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00604570821153335,NA,NA,0.0298963592878023,NA,NA,NA,NA,NA,0.10629816635663,0.184693064044645,0.142173797501993,0.0498272654796705,NA,NA,0.066436353972894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077066170608557,0.0866994419346266,0.0158118522455488,0.0132872707945788,0.066436353972894,0.0930108955620516,0.0315572681371246,0.022588360350784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Mixed conifer meadow","2","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00412087912087912,NA,NA,NA,0.00274725274725275,NA,NA,0.0251831501831502,NA,NA,NA,NA,NA,NA,0.00457875457875458,0.0448717948717949,0.0274725274725275,NA,NA,0.0778388278388278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173534798534799,0.0283882783882784,0.032967032967033,0.032051282051282,0.0915750915750916,0.407509157509158,NA,0.00366300366300366,0.0114468864468864,0.0274725274725275,0.00457875457875458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Mixed conifer meadow","3","Control",2021,"aboveground",NA,0.00134661998384056,0.000269323996768112,NA,NA,NA,NA,NA,NA,NA,NA,0.0250471316994344,NA,NA,NA,0.00107729598707245,NA,NA,0.00807971990304336,NA,NA,NA,NA,NA,0.0107729598707245,0.0403985995152168,0.0123889038513332,0.000538647993536224,NA,0.140048478319418,0.0175060597899273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390519795313762,0.00484783194182602,0.00538647993536224,NA,0.290869916509561,0.36089415566927,NA,0.00107729598707245,0.00269323996768112,NA,NA,0.0377053595475357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Mixed conifer meadow","4","Water Addition",2021,"aboveground",NA,0.0216508795669824,0.0817320703653586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324763193504736,NA,NA,0.0054127198917456,NA,NA,NA,NA,NA,0.00866035182679296,0.148849797023004,0.0384303112313938,0.054127198917456,NA,0.0649526387009472,0.0460081190798376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00568335588633288,0.0132611637347767,0.00595399188092016,0.0311231393775372,0.276048714479026,0.146143437077131,NA,0.0054127198917456,NA,NA,NA,NA,0.0433017591339648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Mixed conifer meadow","5","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00455109640049648,NA,NA,NA,NA,NA,NA,0.0475796441870087,NA,NA,NA,NA,NA,NA,0.00165494414563508,0.0153082333471245,0.0992966487381051,NA,0.0330988829127017,0.130326851468763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16177079023583,NA,NA,NA,0.0223417459660736,0.422010757136947,NA,0.0124120810922631,0.0496483243690525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Mixed conifer meadow","6","Water Addition",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00896366269047783,NA,NA,NA,0.000206853754395642,NA,NA,0.0137902502930428,NA,NA,NA,NA,NA,0.0358546507619113,0.0624008825760188,0.0513686823415845,0.00689512514652141,NA,0.0206853754395642,0.00689512514652141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00310280631593463,0.014824519065021,NA,0.38957457077846,0.337861132179549,NA,0.00551610011721713,0.0420602633937806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Mixed conifer meadow","7","Control",2021,"aboveground",NA,NA,0.00908244061481137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275578326346841,NA,NA,NA,NA,NA,0.0194069243906226,0.147492625368732,0.064430988976867,0.0232883092687471,NA,NA,0.0310510790249961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000776276975624903,NA,0.0271696941468716,0.145551932929669,0.221238938053097,NA,0.0349324639031206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Mixed conifer meadow","8","Water Exclusion",2021,"aboveground",NA,0.00424808836023789,0.00297366185216653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133814783347494,NA,NA,0.133814783347494,NA,NA,NA,NA,NA,NA,0.0127442650807137,0.046304163126593,0.174171622769754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18606627017842,NA,0.0212404418011895,NA,0.123194562446899,0.00849617672047579,NA,0.0531011045029737,NA,NA,0.0998300764655905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Mixed conifer meadow","9","Water Addition",2021,"aboveground",NA,NA,0.0154360689477746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00205814252636995,NA,NA,0.0352456907640854,NA,NA,NA,NA,NA,0.029585798816568,0.0656032930280422,0.0149215333161821,0.108052482634422,NA,0.277849241059943,0.100334448160535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113197838950347,NA,NA,NA,0.241831746848469,0.0771803447388732,NA,0.0205814252636995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Mixed conifer meadow","10","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0499486828600753,NA,NA,NA,NA,NA,NA,0.0567909681833733,NA,NA,NA,NA,NA,NA,0.00923708518645227,0.0010263427984947,0.109476565172768,NA,0.0821074238795758,0.0410537119397879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157372562435854,NA,NA,NA,0.153951419774205,0.431063975367773,NA,0.0017105713308245,0.0273691412931919,NA,0.0205268559698939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Mixed conifer meadow","11","Water Addition",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00300364728599013,NA,NA,NA,NA,NA,NA,0.0278910105127655,NA,NA,NA,NA,0.0010727311735679,0.0759493670886076,0.0313237502681828,0.0148036901952371,0.0514910963312594,NA,0.0858184938854323,0.0579274833726668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00922548809268397,NA,NA,NA,0.364728599013087,0.261746406350569,NA,0.0128727740828148,NA,NA,0.00214546234713581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Mixed conifer meadow","12","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295712173484475,NA,NA,NA,NA,NA,NA,0.0372104484967965,0.0133070478068014,0.172498767865944,NA,0.206998521439133,0.0110892065056678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202069985214391,NA,0.0125677673730902,NA,0.146623952686052,0.310497782158699,NA,0.03942828979793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Ponderosa pine meadow","1","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00152683410947401,NA,NA,NA,0.00626001984884342,NA,NA,NA,NA,0.194671348957936,NA,NA,NA,NA,NA,NA,0.221390945873731,0.00916100465684403,NA,NA,NA,0.0152683410947401,0.00381708527368501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0687075349263302,NA,NA,0.431330635926407,0.0229025116421101,0.00190854263684251,0.0229025116421101,0.000152683410947401,NA,NA,NA,NA,NA
"114","Ponderosa pine meadow","2","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0425143289034452,NA,NA,NA,0.00264533602065881,NA,0.00503873527744536,0.0053536562322857,NA,0.110222334194117,NA,NA,0.00157460477420168,0.0251936763872268,0.0132266801032941,NA,0.214146249291428,0.0251936763872268,NA,NA,NA,0.207847830194621,0.0163758896516974,NA,NA,NA,NA,0.00503873527744536,0.000314920954840335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0680229262455124,NA,NA,NA,NA,NA,NA,NA,NA,0.0488127480002519,NA,NA,0.00944762864521005,NA,0.053536562322857,0.0881778673552938,0.0566857718712603,0.00062984190968067,NA
"115","Ponderosa pine meadow","3","Water Addition",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17289972899729,NA,NA,NA,0.0021680216802168,NA,0.0257452574525745,0.0596205962059621,NA,0.024390243902439,NA,NA,0.0300813008130081,NA,0.0024390243902439,NA,0.317073170731707,0.013550135501355,NA,NA,NA,0.043360433604336,0.100271002710027,NA,NA,NA,NA,NA,0.000542005420054201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00813008130081301,NA,NA,0.002710027100271,0.0487804878048781,NA,NA,NA,NA,NA,0.016260162601626,0.0704607046070461,NA,NA,0.0013550135501355,NA,NA,NA,0.010840108401084,NA,0.018970189701897,0.0303523035230352,NA
"116","Ponderosa pine meadow","4","Water Exclusion",2021,"aboveground",0.000570906599680292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013701758392327,NA,0.00570906599680292,0.0222653573875314,NA,0.108472253939256,NA,NA,0.0142726649920073,NA,NA,NA,0.445307147750628,0.0114181319936058,NA,NA,NA,0.0799269239552409,0.0342543959808175,NA,NA,NA,NA,0.00685087919616351,0.00285453299840146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0599451929664307,0.00570906599680292,NA,NA,NA,NA,NA,0.0456725279744234,NA,NA,NA,0.108472253939256,NA,NA,NA,NA,0.0456725279744234,NA,NA,0.00125599451929664
"117","Ponderosa pine meadow","5","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0153762662807525,NA,NA,NA,0.0011456825856247,NA,0.0678364688856729,0.0367824409068982,NA,0.00361794500723589,NA,NA,NA,NA,0.00301495417269657,NA,0.346418234442836,0.0195972021225277,NA,NA,NA,0.228232030873131,0.0120598166907863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147732754462132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120598166907863,NA,0.00301495417269657,NA,NA,0.00814037626628075,0.0934635793535938,0.00150747708634829,NA
"118","Ponderosa pine meadow","6","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0752839096593084,NA,NA,NA,0.000574199310960827,NA,NA,0.0414699502360597,NA,0.0637999234400919,NA,NA,0.00446599464080643,NA,NA,NA,0.210539747352303,0.00956998851601378,NA,NA,NA,0.484879418144698,0.027114967462039,NA,NA,0.000318999617200459,NA,NA,0.000318999617200459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015949980860023,0.0398749521500574,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00318999617200459,NA,NA,NA,NA,0.0325379609544469,0.00446599464080643,NA,NA
"119","Ponderosa pine meadow","7","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023995200959808,NA,NA,0.023995200959808,NA,0.00359928014397121,NA,NA,0.011997600479904,NA,NA,NA,0.155968806238752,0.0011997600479904,NA,NA,NA,0.131973605278944,0.101979604079184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011997600479904,NA,0.023995200959808,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425914817036593,NA,0.002999400119976,NA,NA,0.0719856028794241,0.0299940011997601,NA,NA
"120","Ponderosa pine meadow","8","Water Addition",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389720635900602,NA,NA,NA,0.00640530946133663,NA,0.0740855070226887,NA,NA,0.0173637907084427,NA,NA,0.0169779286926995,NA,0.0219941348973607,NA,0.216082728816175,0.0115758604722951,NA,NA,NA,NA,NA,NA,NA,0.00192931007871585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162062046612131,NA,0.262386170705356,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077172403148634,NA,0.0077172403148634,NA,0.0192931007871585,0.162062046612131,0.111128260534033,0.00192931007871585,0.00617379225189072
"121","Ponderosa pine meadow","9","Water Addition",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216432865731463,NA,0.0340681362725451,NA,0.00440881763527054,NA,0.018436873747495,0.07374749498998,NA,0.128256513026052,NA,NA,NA,NA,0.0865731462925852,NA,0.214428857715431,0.011623246492986,NA,NA,NA,0.12064128256513,0.00400801603206413,NA,NA,NA,NA,NA,0.000801603206412826,0.00200400801603206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125450901803607,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0661322645290581,NA,NA,NA,NA,0.075751503006012,NA,0.0120240480961924,NA
"122","Ponderosa pine meadow","10","Water Exclusion",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359217364720269,NA,0.00535004585753592,0.0152858453072455,NA,0.107000917150718,NA,NA,0.00152858453072455,NA,NA,NA,0.343931519413024,0.0206358911647814,NA,NA,NA,0.0152858453072455,0.172730051971874,NA,NA,0.00535004585753592,NA,NA,NA,0.00183430143686946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535004585753592,0.0458575359217365,NA,NA,NA,NA,NA,0.1681442983797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00764292265362275,NA
"123","Ponderosa pine meadow","11","Control",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103251130642546,NA,NA,NA,0.00162129874562676,NA,0.00213328782319311,0.0127997269391586,NA,0.0452257018516938,NA,NA,NA,NA,0.0170663025855448,NA,0.290127143954262,0.000853315129277242,NA,NA,NA,0.183462752794607,NA,NA,NA,NA,NA,0.00255994538783173,0.00213328782319311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571721136615752,NA,NA,NA,NA,NA,0.0298660295247035,NA,NA,NA,0.0115197542452428,NA,0.00426657564638621,NA,0.00853315129277242,0.0981312398668828,0.127997269391586,0.00127997269391586,NA
"124","Ponderosa pine meadow","12","Water Addition",2021,"aboveground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0160439247005134,NA,NA,NA,0.000285225328009127,NA,0.0695236737022248,0.0356531660011409,NA,0.00926982316029663,NA,NA,0.0135482030804335,NA,0.0477752424415288,NA,0.356531660011409,0.00926982316029663,NA,NA,NA,0.15687393040502,0.0730889903023388,NA,NA,NA,NA,0.000356531660011409,0.000713063320022818,0.00713063320022818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106959498003423,0.160439247005134,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000356531660011409,NA,NA,NA,NA,NA,0.0320878494010268,0.000356531660011409,NA
